pair_id,front_image,rear_image,front_target_bbox_xyxy,rear_candidates,front_mask,road_context,time_of_day,weather
P0293,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_000171.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_000222.jpg,"[391.76, 341.839, 470.63, 396.0]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.03, 188.888, 197.524, 415.347]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [239.037, 312.17, 330.627, 373.911]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [383.893, 316.222, 499.67, 411.011]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [516.35, 290.179, 687.31, 419.374]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [695.816, 344.623, 765.183, 389.69]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [775.412, 344.441, 959.925, 448.018]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f000171_fl_delivery_van_010.png,suburban,day,clear
P0294,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_000198.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_000222.jpg,"[0.072, 250.449, 255.559, 484.168]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.03, 188.888, 197.524, 415.347]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [239.037, 312.17, 330.627, 373.911]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [383.893, 316.222, 499.67, 411.011]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [516.35, 290.179, 687.31, 419.374]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [695.816, 344.623, 765.183, 389.69]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [775.412, 344.441, 959.925, 448.018]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f000198_fl_delivery_van_006.png,urban,day,clear
P0295,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_000242.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_000291.jpg,"[51.526, 335.877, 173.166, 423.295]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [66.848, 302.919, 265.94, 401.775]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [243.654, 316.831, 303.026, 364.03]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [311.183, 323.043, 356.503, 353.607]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [343.934, 314.837, 455.79, 402.74]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [443.353, 330.3, 459.418, 349.132]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [476.655, 333.648, 504.823, 351.065]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [483.448, 329.819, 493.961, 365.042]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [504.904, 329.165, 517.302, 366.639]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [617.544, 314.204, 672.465, 372.969]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [729.879, 321.797, 959.68, 434.565]}, {""candidate_id"": ""C11"", ""bbox_xyxy"": [887.932, 291.621, 948.628, 446.584]}, {""candidate_id"": ""C12"", ""bbox_xyxy"": [891.639, 310.505, 948.442, 445.75]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f000242_fl_delivery_van_007.png,urban,day,clear
P0296,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_000273.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_000312.jpg,"[569.925, 342.796, 632.125, 402.538]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 290.856, 167.539, 413.746]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [206.614, 304.654, 287.599, 377.843]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [284.635, 322.339, 329.472, 359.083]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [329.669, 325.337, 356.882, 349.2]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [336.754, 316.815, 454.66, 411.377]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [457.192, 330.094, 465.925, 357.934]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [470.631, 333.804, 478.922, 358.669]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [480.168, 325.519, 515.814, 354.397]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [545.927, 323.424, 576.702, 362.29]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [575.252, 326.689, 703.374, 382.34]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f000273_fl_ambulance_003.png,urban,day,clear
P0297,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_000287.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_000326.jpg,"[612.455, 347.513, 759.961, 419.447]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 299.32, 127.934, 413.505]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [151.644, 315.163, 276.531, 377.945]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [313.898, 311.853, 472.855, 411.547]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [453.458, 334.236, 468.506, 354.495]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [524.212, 325.793, 640.03, 372.643]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [587.08, 332.472, 604.785, 385.613]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [848.164, 342.53, 886.789, 420.147]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f000287_fl_car_002.png,urban,day,clear
P0298,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_000300.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_000337.jpg,"[578.071, 352.441, 685.499, 416.047]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [42.926, 307.806, 246.538, 408.13]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [226.014, 319.377, 295.968, 366.943]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [291.447, 317.749, 327.108, 355.932]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [292.257, 306.841, 506.528, 417.408]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [323.125, 324.942, 334.428, 347.449]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [517.388, 327.074, 586.251, 367.937]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [587.723, 334.42, 604.327, 383.995]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [761.592, 369.515, 781.513, 418.751]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [782.353, 348.399, 808.873, 425.711]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [833.813, 348.686, 865.295, 430.708]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f000300_fl_car_001.png,urban,day,clear
P0299,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_000524.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_000645.jpg,"[0.0, 372.336, 121.338, 428.996]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 193.518, 196.57, 414.82]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [195.752, 296.212, 294.318, 378.189]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [340.703, 317.223, 453.903, 411.008]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [507.333, 336.291, 514.385, 353.656]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [557.412, 330.614, 581.305, 393.969]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [590.569, 345.574, 615.887, 365.15]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [689.982, 350.027, 706.971, 386.925]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [713.342, 361.457, 889.697, 415.894]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f000524_fl_car_001.png,urban,day,clear
P0300,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_000571.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_000591.jpg,"[659.443, 287.891, 960.0, 479.056]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.018, 286.748, 202.591, 414.139]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [196.089, 303.89, 296.063, 371.171]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [289.551, 313.737, 332.642, 350.474]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [307.971, 311.343, 447.111, 411.774]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [577.563, 338.551, 584.869, 363.716]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [605.159, 339.314, 619.089, 382.134]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [760.369, 324.017, 814.476, 437.305]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [842.944, 349.71, 869.79, 422.815]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f000571_fl_car_005.png,urban,day,clear
P0301,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_000592.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_000646.jpg,"[647.655, 311.223, 955.338, 470.952]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.073, 203.898, 210.514, 413.154]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [208.751, 297.942, 297.28, 376.054]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [341.544, 317.046, 453.51, 409.982]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [557.154, 331.966, 578.785, 392.414]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [688.001, 349.4, 704.805, 385.792]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [707.828, 360.837, 878.675, 413.371]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f000592_fl_car_002.png,urban,day,clear
P0302,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_000755.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_000796.jpg,"[630.83, 343.977, 787.312, 450.33]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.008, 155.186, 207.845, 414.346]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [206.372, 310.394, 278.433, 385.867]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [275.019, 320.118, 330.699, 361.662]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [365.677, 320.423, 439.166, 381.15]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f000755_fl_car_001.png,urban,day,clear
P0303,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_000755.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_000796.jpg,"[571.937, 323.28, 672.577, 416.758]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.008, 155.186, 207.845, 414.346]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [206.372, 310.394, 278.433, 385.867]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [275.019, 320.118, 330.699, 361.662]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [365.677, 320.423, 439.166, 381.15]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f000755_fl_delivery_van_003.png,urban,day,clear
P0304,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_000773.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_000824.jpg,"[574.569, 333.528, 712.149, 423.724]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 249.887, 178.527, 414.363]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [187.124, 308.66, 313.646, 386.37]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [260.301, 295.669, 336.62, 362.592]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [340.157, 327.229, 351.572, 355.675]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [374.737, 320.843, 466.792, 397.304]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f000773_fl_car_003.png,urban,day,clear
P0305,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_000784.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_000833.jpg,"[573.456, 342.853, 657.841, 410.286]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [64.448, 290.449, 263.535, 401.373]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [256.591, 316.166, 331.624, 372.021]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [288.327, 304.388, 345.788, 357.034]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [374.141, 321.288, 458.438, 391.256]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f000784_fl_car_005.png,urban,day,clear
P0306,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_000883.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_000927.jpg,"[562.159, 306.153, 682.161, 393.341]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.018, 193.981, 270.203, 370.607]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [264.763, 322.354, 291.332, 353.747]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [299.505, 326.8, 337.649, 354.355]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [330.844, 322.988, 381.484, 360.291]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [399.057, 331.012, 424.253, 350.943]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [877.292, 274.439, 943.851, 445.674]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f000883_fl_bus_001.png,urban,day,clear
P0307,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_001460.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_001509.jpg,"[253.28, 334.193, 333.064, 382.674]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [8.671, 303.666, 18.077, 327.581]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [33.11, 311.837, 145.095, 342.807]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [103.802, 310.073, 270.174, 402.58]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [268.264, 324.98, 316.258, 367.177]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [313.754, 329.669, 337.259, 354.546]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [353.614, 334.297, 377.522, 357.044]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [367.344, 328.313, 437.128, 388.186]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [559.111, 343.748, 641.051, 395.159]}, {""candidate_id"": ""C9"", ""bbox_xyxy"": [702.208, 369.114, 823.389, 410.687]}, {""candidate_id"": ""C10"", ""bbox_xyxy"": [802.955, 373.19, 960.0, 444.931]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f001460_fl_delivery_van_005.png,urban,day,clear
P0308,data/camera_splits/2026_02_25_16_23_40_5edb2c66/FL/fl_001471.jpg,data/camera_splits/2026_02_25_16_23_40_5edb2c66/RL/rl_001514.jpg,"[88.587, 340.946, 224.741, 421.062]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [30.565, 313.398, 138.416, 342.134]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [128.701, 311.181, 275.134, 394.253]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [271.507, 326.541, 315.077, 366.401]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [352.269, 336.82, 374.825, 357.246]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [367.449, 328.265, 431.894, 384.218]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [511.972, 342.413, 574.77, 382.151]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [623.952, 362.957, 709.115, 392.506]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [683.189, 364.76, 806.726, 414.264]}]",data/object_detections/2026_02_25_16_23_40_5edb2c66/masks/FL/2026_02_25_16_23_40_5edb2c66_f001471_fl_ambulance_004.png,urban,day,clear
P0309,data/camera_splits/2026_02_25_16_36_23_9c9ad834/FL/fl_000118.jpg,data/camera_splits/2026_02_25_16_36_23_9c9ad834/RL/rl_000195.jpg,"[611.217, 351.294, 713.715, 412.094]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.002, 302.487, 36.48, 413.507]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [47.02, 307.558, 214.16, 385.985]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [189.69, 308.427, 270.238, 364.713]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [267.479, 319.797, 317.741, 353.044]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [314.25, 321.918, 353.982, 347.116]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [379.691, 321.648, 444.341, 375.124]}]",data/object_detections/2026_02_25_16_36_23_9c9ad834/masks/FL/2026_02_25_16_36_23_9c9ad834_f000118_fl_car_001.png,suburban,day,clear
P0310,data/camera_splits/2026_02_25_16_36_23_9c9ad834/FL/fl_000118.jpg,data/camera_splits/2026_02_25_16_36_23_9c9ad834/RL/rl_000195.jpg,"[565.663, 347.991, 622.537, 393.796]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.002, 302.487, 36.48, 413.507]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [47.02, 307.558, 214.16, 385.985]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [189.69, 308.427, 270.238, 364.713]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [267.479, 319.797, 317.741, 353.044]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [314.25, 321.918, 353.982, 347.116]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [379.691, 321.648, 444.341, 375.124]}]",data/object_detections/2026_02_25_16_36_23_9c9ad834/masks/FL/2026_02_25_16_36_23_9c9ad834_f000118_fl_car_006.png,suburban,day,clear
P0311,data/camera_splits/2026_02_25_16_36_23_9c9ad834/FL/fl_000171.jpg,data/camera_splits/2026_02_25_16_36_23_9c9ad834/RL/rl_000300.jpg,"[670.895, 348.009, 841.306, 430.561]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [52.153, 289.27, 135.697, 343.359]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [137.442, 308.656, 247.086, 367.517]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [239.583, 315.014, 295.765, 352.878]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [288.765, 317.338, 325.05, 345.784]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [366.947, 320.475, 394.345, 351.65]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [382.338, 321.05, 434.427, 363.381]}]",data/object_detections/2026_02_25_16_36_23_9c9ad834/masks/FL/2026_02_25_16_36_23_9c9ad834_f000171_fl_car_002.png,suburban,day,clear
P0312,data/camera_splits/2026_02_25_16_36_23_9c9ad834/FL/fl_000678.jpg,data/camera_splits/2026_02_25_16_36_23_9c9ad834/RL/rl_000707.jpg,"[526.092, 349.801, 600.645, 402.324]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [111.174, 305.436, 277.402, 396.152]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [344.03, 319.525, 382.357, 346.236]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [399.614, 324.011, 439.684, 357.444]}]",data/object_detections/2026_02_25_16_36_23_9c9ad834/masks/FL/2026_02_25_16_36_23_9c9ad834_f000678_fl_car_003.png,suburban,day,clear
P0313,data/camera_splits/2026_02_25_16_36_23_9c9ad834/FL/fl_000690.jpg,data/camera_splits/2026_02_25_16_36_23_9c9ad834/RL/rl_000707.jpg,"[535.963, 356.13, 603.653, 400.888]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [111.174, 305.436, 277.402, 396.152]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [344.03, 319.525, 382.357, 346.236]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [399.614, 324.011, 439.684, 357.444]}]",data/object_detections/2026_02_25_16_36_23_9c9ad834/masks/FL/2026_02_25_16_36_23_9c9ad834_f000690_fl_car_002.png,suburban,day,clear
P0314,data/camera_splits/2026_02_25_16_36_23_9c9ad834/FL/fl_000690.jpg,data/camera_splits/2026_02_25_16_36_23_9c9ad834/RL/rl_000712.jpg,"[535.963, 356.13, 603.653, 400.888]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [272.953, 317.971, 340.62, 360.832]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [368.349, 321.001, 397.135, 342.65]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [399.45, 324.193, 440.043, 357.514]}]",data/object_detections/2026_02_25_16_36_23_9c9ad834/masks/FL/2026_02_25_16_36_23_9c9ad834_f000690_fl_car_002.png,suburban,day,clear
P0315,data/camera_splits/2026_02_25_16_36_23_9c9ad834/FL/fl_000822.jpg,data/camera_splits/2026_02_25_16_36_23_9c9ad834/RL/rl_000903.jpg,"[575.884, 353.123, 676.711, 411.974]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [175.101, 310.772, 269.618, 361.414]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [353.643, 321.063, 395.486, 354.763]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [385.144, 310.033, 584.238, 425.094]}]",data/object_detections/2026_02_25_16_36_23_9c9ad834/masks/FL/2026_02_25_16_36_23_9c9ad834_f000822_fl_car_002.png,suburban,day,clear
P0316,data/camera_splits/2026_02_25_16_36_23_9c9ad834/FL/fl_001005.jpg,data/camera_splits/2026_02_25_16_36_23_9c9ad834/RL/rl_001036.jpg,"[680.496, 359.951, 731.828, 388.631]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [27.599, 307.051, 238.236, 378.702]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [324.594, 314.798, 449.043, 392.019]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [448.015, 324.385, 498.316, 362.739]}]",data/object_detections/2026_02_25_16_36_23_9c9ad834/masks/FL/2026_02_25_16_36_23_9c9ad834_f001005_fl_car_001.png,suburban,day,clear
P0317,data/camera_splits/2026_02_25_16_36_23_9c9ad834/FL/fl_001005.jpg,data/camera_splits/2026_02_25_16_36_23_9c9ad834/RL/rl_001087.jpg,"[495.348, 345.223, 655.995, 445.398]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 256.363, 164.818, 415.341]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [152.105, 314.07, 232.131, 370.584]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [208.916, 322.607, 324.133, 382.256]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [340.874, 330.185, 394.151, 361.285]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [400.641, 333.285, 440.271, 356.211]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [440.731, 338.262, 466.249, 354.132]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [472.151, 339.593, 494.939, 354.301]}]",data/object_detections/2026_02_25_16_36_23_9c9ad834/masks/FL/2026_02_25_16_36_23_9c9ad834_f001005_fl_car_003.png,suburban,day,clear
P0318,data/camera_splits/2026_02_25_16_36_23_9c9ad834/FL/fl_001026.jpg,data/camera_splits/2026_02_25_16_36_23_9c9ad834/RL/rl_001113.jpg,"[683.679, 325.792, 960.0, 484.644]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 265.69, 202.195, 414.828]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [222.391, 321.342, 328.415, 377.438]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [329.824, 327.839, 380.389, 358.969]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [381.999, 330.571, 424.076, 354.414]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [426.02, 335.985, 453.667, 352.626]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [460.219, 338.04, 482.955, 352.709]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [490.718, 340.928, 508.192, 353.334]}]",data/object_detections/2026_02_25_16_36_23_9c9ad834/masks/FL/2026_02_25_16_36_23_9c9ad834_f001026_fl_car_001.png,suburban,day,clear
P0319,data/camera_splits/2026_02_25_16_36_23_9c9ad834/FL/fl_001026.jpg,data/camera_splits/2026_02_25_16_36_23_9c9ad834/RL/rl_001194.jpg,"[571.765, 343.135, 673.526, 409.33]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [46.306, 303.064, 159.676, 362.606]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [102.47, 299.893, 276.6, 396.937]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [275.615, 322.647, 336.918, 362.278]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [330.5, 326.353, 358.359, 353.166]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [358.22, 329.225, 387.573, 350.384]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [387.895, 332.833, 412.668, 349.528]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [417.033, 335.087, 443.634, 350.024]}]",data/object_detections/2026_02_25_16_36_23_9c9ad834/masks/FL/2026_02_25_16_36_23_9c9ad834_f001026_fl_car_004.png,suburban,day,clear
P0320,data/camera_splits/2026_02_25_16_36_23_9c9ad834/FL/fl_001296.jpg,data/camera_splits/2026_02_25_16_36_23_9c9ad834/RL/rl_001333.jpg,"[587.605, 315.028, 718.367, 407.606]","[{""candidate_id"": ""C1"", ""bbox_xyxy"": [0.0, 266.537, 137.29, 417.145]}, {""candidate_id"": ""C2"", ""bbox_xyxy"": [66.434, 295.016, 95.254, 330.249]}, {""candidate_id"": ""C3"", ""bbox_xyxy"": [89.27, 265.726, 288.304, 395.884]}, {""candidate_id"": ""C4"", ""bbox_xyxy"": [178.877, 289.883, 204.826, 313.104]}, {""candidate_id"": ""C5"", ""bbox_xyxy"": [291.087, 301.948, 337.128, 327.793]}, {""candidate_id"": ""C6"", ""bbox_xyxy"": [336.123, 305.034, 355.47, 323.116]}, {""candidate_id"": ""C7"", ""bbox_xyxy"": [408.694, 308.858, 502.965, 351.088]}, {""candidate_id"": ""C8"", ""bbox_xyxy"": [760.055, 338.142, 928.349, 383.844]}]",data/object_detections/2026_02_25_16_36_23_9c9ad834/masks/FL/2026_02_25_16_36_23_9c9ad834_f001296_fl_car_002.png,suburban,day,clear
